# t,tx,ty,tz,rx,ry,rz
1.763579395474397182e+09,-4.482630829911037063e-02,-6.990266529462741962e-01,1.019244156323366735e+00,1.765815278894415474e+00,-1.833704153896924982e+00,-4.348902128533626565e-01
1.763579395524215937e+09,-4.242029713428153298e-02,-6.819473011615558855e-01,1.011437047647698373e+00,1.767952640259743857e+00,-1.843789183881616944e+00,-4.335209913965448192e-01
1.763579395574230671e+09,-4.802544169568766230e-02,-6.712268803346993495e-01,9.914699349657527527e-01,1.764520342158439448e+00,-1.846176720175234376e+00,-4.339166864785956035e-01
1.763579395624240875e+09,-3.462208931472212509e-02,-6.527373010981233348e-01,9.844304427848885597e-01,1.777351880625124059e+00,-1.863673446687185820e+00,-4.393942793257679669e-01
1.763579395676235676e+09,-3.721248277491168155e-02,-6.405217462685047769e-01,9.693119881800973392e-01,1.777488195616763411e+00,-1.874276833216562688e+00,-4.362873082700248206e-01
1.763579395726057053e+09,-2.991112201127417436e-02,-6.261345515234850723e-01,9.597219860012007331e-01,1.784101716999993315e+00,-1.885607981164973967e+00,-4.325969183194878775e-01
1.763579395774796486e+09,-3.137055654691273815e-02,-6.121061061976720286e-01,9.461035859826969485e-01,1.781507988470535597e+00,-1.888160635258782305e+00,-4.203623952672881359e-01
1.763579395823621750e+09,-2.161264841823207564e-02,-5.966734893991463284e-01,9.304812837539108150e-01,1.776955076572920511e+00,-1.895071368633790998e+00,-4.229723278013602372e-01
1.763579395873289347e+09,-1.858384833361752947e-02,-5.802558689545321835e-01,9.186039513929531442e-01,1.762063486841313642e+00,-1.910597236589627990e+00,-4.253911348404342818e-01
1.763579395923903465e+09,-2.111961431158453084e-02,-5.642848859152085339e-01,9.072601916821831924e-01,1.739733372382368026e+00,-1.930054727811640669e+00,-4.255321051847396063e-01
1.763579395974833965e+09,-1.686596034888462881e-02,-5.496931085886761492e-01,8.955737435556676562e-01,1.726213461283207407e+00,-1.951002203486989162e+00,-4.306219758147043497e-01
1.763579396025438786e+09,-1.682435635727687340e-02,-5.354600817324208784e-01,8.861371095696327638e-01,1.723306194764057553e+00,-1.971832817202587407e+00,-4.322872881458034722e-01
1.763579396075242281e+09,-1.493213241074850192e-02,-5.240923388499957314e-01,8.748606828710999705e-01,1.725649568205907425e+00,-1.992230356532404878e+00,-4.432957815414123037e-01
1.763579396124444962e+09,-2.247015344942220050e-02,-5.110505144442716308e-01,8.644483477077498090e-01,1.731020584041818466e+00,-2.005733830180052468e+00,-4.438013071445328084e-01
1.763579396173743725e+09,-2.655059159801606908e-02,-4.981558589441220652e-01,8.553644096748491688e-01,1.736872779887746354e+00,-2.019504216412904007e+00,-4.519043552947485942e-01
1.763579396223578215e+09,-2.803025188751066474e-02,-4.838741085615845261e-01,8.478834003495895333e-01,1.748571229001246730e+00,-2.030767862864185425e+00,-4.588753581860238184e-01
1.763579396274023056e+09,-3.117543493147208883e-02,-4.701589661199238601e-01,8.415693063404744434e-01,1.762542177750445083e+00,-2.035057739452825754e+00,-4.602956946972639463e-01
1.763579396324652910e+09,-3.423993183251015926e-02,-4.567785598483198317e-01,8.357205792806302602e-01,1.778502324628858933e+00,-2.033441526318067627e+00,-4.521340712868492373e-01
1.763579396375188828e+09,-3.370432113887165959e-02,-4.429228137686097022e-01,8.304802610801483853e-01,1.790353358481766133e+00,-2.035093800471152292e+00,-4.406256275776384568e-01
1.763579396424951792e+09,-3.225382887524934350e-02,-4.286617321409986747e-01,8.250001642916536815e-01,1.802066184503931190e+00,-2.036769081485503285e+00,-4.294394378081770602e-01
1.763579396474485397e+09,-3.517034688735309195e-02,-4.159562236492172493e-01,8.191638099915842242e-01,1.810102058951584381e+00,-2.045238361933784166e+00,-4.204801886942953759e-01
1.763579396524164677e+09,-4.001836718898373058e-02,-4.053284622793530967e-01,8.158062901505251929e-01,1.822356100035880999e+00,-2.063371164994921791e+00,-4.089766513569054740e-01
1.763579396574023962e+09,-4.976923781804579866e-02,-3.967609579004153786e-01,8.114675600039897851e-01,1.834386448316556617e+00,-2.084882350870539192e+00,-3.922759779682747916e-01
1.763579396624103308e+09,-5.550512842712903433e-02,-3.932126070989332978e-01,8.059870958441262001e-01,1.846727269857505460e+00,-2.105530729953447366e+00,-3.785484222074848026e-01
1.763579396674338341e+09,-5.883012167570608741e-02,-3.855468730832126156e-01,7.989745851951683964e-01,1.854961393787182944e+00,-2.128920613006560991e+00,-3.604518283402408096e-01
1.763579396723356485e+09,-6.053457539800112530e-02,-3.783097992415053734e-01,7.933889135744010002e-01,1.852511496602085028e+00,-2.151288607738994330e+00,-3.464009707661468984e-01
1.763579396772429228e+09,-6.016568684427929525e-02,-3.672239610768271989e-01,7.889164681164165804e-01,1.845370868225740590e+00,-2.170620154969374216e+00,-3.339089435691277585e-01
1.763579396822113514e+09,-5.744725826388463741e-02,-3.550421990042489928e-01,7.848174075589975374e-01,1.841418157353299279e+00,-2.182831460301881243e+00,-3.253768879991690288e-01
1.763579396872773409e+09,-5.329284168587743176e-02,-3.424278862377758692e-01,7.798933796362790272e-01,1.840419179336144406e+00,-2.188394538987859406e+00,-3.154596635142850602e-01
1.763579396923633099e+09,-4.650687485866270010e-02,-3.295489399690034182e-01,7.750351222826805664e-01,1.837934764486747419e+00,-2.192488903725934524e+00,-3.037305046138498166e-01
1.763579396973950386e+09,-3.649275099992948385e-02,-3.182134630788076568e-01,7.690437119780499930e-01,1.835745311743460784e+00,-2.194540715816004628e+00,-2.884138680755066741e-01
1.763579397023687363e+09,-2.328211082413094574e-02,-3.081080823846703565e-01,7.617567446718985780e-01,1.828572162546599600e+00,-2.193370290178620508e+00,-2.654856978854288063e-01
1.763579397073018074e+09,-4.952389885188087509e-03,-2.998181352326357851e-01,7.563309809577716258e-01,1.823549002585439061e+00,-2.188604400535781203e+00,-2.328006400651926600e-01
1.763579397122603416e+09,1.439315728266685190e-02,-2.919286301228669056e-01,7.536914544151697148e-01,1.819686148784339208e+00,-2.185333941051062823e+00,-1.956708602728444435e-01
1.763579397172523499e+09,3.130770085095926913e-02,-2.843582734083963670e-01,7.514676760954496215e-01,1.815411444611439329e+00,-2.186270428624265350e+00,-1.639720262070902268e-01
1.763579397222885847e+09,4.368783762887248207e-02,-2.761871834612963372e-01,7.492464816387781612e-01,1.813858057838164894e+00,-2.189365417768395439e+00,-1.387248937483700206e-01
1.763579397273452044e+09,4.858156397808108262e-02,-2.656014910461628742e-01,7.449279826676212801e-01,1.815585020817874096e+00,-2.188785135544220495e+00,-1.200853893466644479e-01
1.763579397323701382e+09,4.976659730767401396e-02,-2.569787963999503044e-01,7.377710937471370078e-01,1.828455511039166703e+00,-2.182318199727069974e+00,-1.074728949488043539e-01
1.763579397373336315e+09,4.684185902753120606e-02,-2.514344503048466795e-01,7.297150717446811985e-01,1.843183936719395177e+00,-2.176457181217417602e+00,-9.408687872243080841e-02
1.763579397422833204e+09,4.195840163304258991e-02,-2.444349500175705958e-01,7.221710957449496426e-01,1.849061676685972433e+00,-2.177412111456372923e+00,-8.657678611795738277e-02
1.763579397472778082e+09,3.789676182515418212e-02,-2.362770720419277715e-01,7.156405612414364903e-01,1.854727323159288899e+00,-2.172962339607505289e+00,-7.556777163347312698e-02
1.763579397522781134e+09,3.690111688818902697e-02,-2.254479048748746772e-01,7.107557122249162918e-01,1.864897823118277564e+00,-2.160056924653954269e+00,-6.216252611226476266e-02
1.763579397572847128e+09,3.764763826903462507e-02,-2.122854354989022196e-01,7.080513712736051790e-01,1.877553440913962923e+00,-2.143060480802093881e+00,-4.884194710618731949e-02
1.763579397622909307e+09,3.541963893330253577e-02,-1.981048027527601840e-01,7.057313211781401918e-01,1.887261305784180276e+00,-2.125874120782240695e+00,-3.141690990644089437e-02
1.763579397672924280e+09,3.429238345485387945e-02,-1.877757179976395907e-01,7.017466608756837143e-01,1.893436701457455129e+00,-2.113426922177783940e+00,-2.379569544189355165e-02
1.763579397723114252e+09,2.996306722419386781e-02,-1.780614554176611630e-01,6.977309223170444774e-01,1.903420954497411000e+00,-2.099277359145084176e+00,-1.259312191310570789e-02
1.763579397773157597e+09,2.302600864308010711e-02,-1.682506382434335590e-01,6.926705395057607406e-01,1.915814725274503472e+00,-2.084013111340605295e+00,-2.936241206657680142e-03
1.763579397823220491e+09,1.266438472855586743e-02,-1.593150363131353164e-01,6.857915488625293543e-01,1.925132781319589537e+00,-2.071347727733406696e+00,1.373120035882953536e-03
1.763579397873113155e+09,9.204939879170908636e-05,-1.500354569824084716e-01,6.783517583570461973e-01,1.932373757530436720e+00,-2.060009822542531399e+00,5.969407556730958568e-03
1.763579397922885656e+09,-1.343323569039429205e-02,-1.404826463282685123e-01,6.714432151925697756e-01,1.940266115895222576e+00,-2.051013272561013956e+00,9.192726546010355007e-03
1.763579397972562551e+09,-2.598747669004151245e-02,-1.309395313199074318e-01,6.648851950085599150e-01,1.950018252012847286e+00,-2.039344019977323175e+00,1.293124184868843680e-02
1.763579398022515059e+09,-3.691423943292493348e-02,-1.215235321326072759e-01,6.595742061460680983e-01,1.959665972902109754e+00,-2.029992693002577564e+00,1.708920000057995506e-02
1.763579398072784901e+09,-4.471800859585727678e-02,-1.126352291916943166e-01,6.557485562404283819e-01,1.967611271039340082e+00,-2.024225657278671431e+00,2.268306041766189954e-02
1.763579398123013258e+09,-5.056823663237581395e-02,-1.052226316626895530e-01,6.528139253456229918e-01,1.969020677979637535e+00,-2.024250366490833564e+00,3.206943698137443288e-02
1.763579398173345089e+09,-5.266835037466289365e-02,-9.805206187342994928e-02,6.521696690878157066e-01,1.974175886814759640e+00,-2.023491990805942997e+00,4.592879024345625227e-02
1.763579398223303080e+09,-5.395433629631306294e-02,-9.228083793424962655e-02,6.518770218030209840e-01,1.976193482401066737e+00,-2.028000855168630157e+00,5.802262580158618066e-02
1.763579398273196697e+09,-5.751338268487864169e-02,-8.654812183123139491e-02,6.507789985259276877e-01,1.978109779328750317e+00,-2.035273296507751795e+00,6.747138094387272744e-02
1.763579398322936058e+09,-6.593830615657572669e-02,-7.845566744817614180e-02,6.491435784642699547e-01,1.986003391881788094e+00,-2.039696878909621702e+00,7.300740901030826346e-02
1.763579398372763157e+09,-8.004986922838425167e-02,-6.884842200080516783e-02,6.450395159493407249e-01,2.000590038645242430e+00,-2.036614493991773855e+00,7.540261069469365862e-02
1.763579398422613859e+09,-9.675380353736390271e-02,-5.900714414258163842e-02,6.418609885420839545e-01,2.016922984433171084e+00,-2.036183572264417929e+00,8.072638223646892708e-02
1.763579398472942114e+09,-1.125843834646625408e-01,-5.493633126587461890e-02,6.395598062328545774e-01,2.023393469398838462e+00,-2.047028959428235151e+00,9.201810160146854656e-02
1.763579398523269653e+09,-1.276376482367571896e-01,-5.392395492514105715e-02,6.393169695620383175e-01,2.020945588799318404e+00,-2.069819819655276394e+00,1.079149014554347530e-01
1.763579398573441029e+09,-1.406291933429129060e-01,-5.428368455135030440e-02,6.406471083649271092e-01,2.023400045781243328e+00,-2.089245608882027927e+00,1.260234055971151956e-01
1.763579398623459339e+09,-1.509686950733767075e-01,-5.653615704002717957e-02,6.427223210343588899e-01,2.038163069452288756e+00,-2.095308776230786485e+00,1.476831927779776732e-01
1.763579398674037218e+09,-1.612314379407394638e-01,-5.704804017533373489e-02,6.460654111544017475e-01,2.054345588339860473e+00,-2.100647468025257592e+00,1.685345318530008518e-01
1.763579398723542452e+09,-1.711579650895677374e-01,-5.627550126485857118e-02,6.489157397138354266e-01,2.069813661425654150e+00,-2.104246579003631101e+00,1.843871929134055510e-01
1.763579398772708178e+09,-1.812162824006778861e-01,-5.037109336113441277e-02,6.501260539635498326e-01,2.078808025314839103e+00,-2.108235567493829343e+00,1.957786929375813778e-01
1.763579398822225571e+09,-1.894475173554909520e-01,-3.712914681970889974e-02,6.492893216776732812e-01,2.076966888904264952e+00,-2.115122524955448391e+00,2.031010842406324179e-01
1.763579398872509003e+09,-1.933135441347006711e-01,-1.901150650407924109e-02,6.473502313020036425e-01,2.074723595497486084e+00,-2.116648610260715380e+00,2.101830532843017574e-01
1.763579398923149586e+09,-1.912878876559275521e-01,-1.127904910178393260e-03,6.468447171218426606e-01,2.079872759373670998e+00,-2.111233323779516891e+00,2.191320942616445111e-01
1.763579398973690510e+09,-1.874659456596138030e-01,1.507026037260225486e-02,6.452020276608123606e-01,2.084402427448125206e+00,-2.103384491159446590e+00,2.311391188916541994e-01
1.763579399023665905e+09,-1.839193189769012804e-01,2.754018784383283069e-02,6.429055534940207872e-01,2.086174057114547065e+00,-2.097819948393287781e+00,2.438161585117952779e-01
1.763579399073176861e+09,-1.832843184981210738e-01,3.725139614203559074e-02,6.393632157145712203e-01,2.081941804987066824e+00,-2.099899918288667511e+00,2.514705399244167028e-01
1.763579399122724771e+09,-1.854549760790268342e-01,4.521088143514627455e-02,6.345068472785124758e-01,2.076029043791840945e+00,-2.105897254734180102e+00,2.529525440653896395e-01
1.763579399172652245e+09,-1.896345107414725284e-01,5.222870471451407370e-02,6.284614715548861863e-01,2.070407114691168893e+00,-2.112270152425983483e+00,2.521809808503936434e-01
1.763579399222874165e+09,-1.932165070588714451e-01,5.823850478105050549e-02,6.228009172045038122e-01,2.068037481937878397e+00,-2.117191620725823231e+00,2.511326296553996196e-01
1.763579399273046255e+09,-1.958285098766688326e-01,6.326819353986115613e-02,6.177586825554640670e-01,2.069616498117314407e+00,-2.117128910292563226e+00,2.508041212719603896e-01
1.763579399323098660e+09,-1.979395467210048332e-01,6.747018850751020091e-02,6.138215694116846421e-01,2.070727021550493152e+00,-2.119375290231074960e+00,2.496195064444028389e-01
1.763579399372942924e+09,-2.006512094164969173e-01,6.888264468425550624e-02,6.114764907114366155e-01,2.074528370334472793e+00,-2.123071820230864493e+00,2.504708107145213192e-01
1.763579399423163414e+09,-2.016702346005795343e-01,6.941794907357601296e-02,6.104938515609948935e-01,2.089871528928135547e+00,-2.117945766259453855e+00,2.542925385233211211e-01
1.763579399473028898e+09,-2.053804736233626194e-01,7.056163541630210145e-02,6.096366595299914648e-01,2.099957366357433575e+00,-2.117596503935224472e+00,2.548633256803842784e-01
1.763579399523037195e+09,-2.097959611882737330e-01,7.164238581361093150e-02,6.099027816674966740e-01,2.110451559306651959e+00,-2.119804771949534317e+00,2.548889689770546529e-01
1.763579399573027134e+09,-2.108324725356292839e-01,6.891507557397791306e-02,6.131891304665638698e-01,2.122581552750970602e+00,-2.125059678534136687e+00,2.580688077559013527e-01
1.763579399622908115e+09,-2.087849578477150581e-01,6.441890435732859632e-02,6.191503088179534098e-01,2.134546757093912284e+00,-2.132421925075147051e+00,2.676205481283446264e-01
1.763579399672865629e+09,-2.028477808638426139e-01,5.856530739777723871e-02,6.281160646710874929e-01,2.147847055960095730e+00,-2.140798565306149204e+00,2.788115336522538623e-01
1.763579399723132849e+09,-1.945792977567995796e-01,5.318016511261867280e-02,6.391434274645753089e-01,2.153946780586087684e+00,-2.156389949757846480e+00,2.928470675763634734e-01
1.763579399773246288e+09,-1.860279219895792646e-01,4.919173267529500931e-02,6.503160705511115136e-01,2.155430921808565881e+00,-2.172580322514025664e+00,3.083153812656174164e-01
1.763579399823294401e+09,-1.753558051773405069e-01,5.165762139514849111e-02,6.628159407958539306e-01,2.169197286344176856e+00,-2.183683517731054291e+00,3.281769208472077870e-01
1.763579399873100281e+09,-1.625919849817091811e-01,5.767286025151795170e-02,6.762740351812651651e-01,2.190416845177912908e+00,-2.191483513877095834e+00,3.417360134913802194e-01
1.763579399922805309e+09,-1.533675655391277814e-01,6.238458591824343896e-02,6.855957613175096554e-01,2.203819903458547280e+00,-2.197188297834117066e+00,3.510406031958266948e-01
1.763579399972898006e+09,-1.445135581668429703e-01,6.684901454710025226e-02,6.958218619191356424e-01,2.204538221013748966e+00,-2.203261672324099418e+00,3.565114267138644322e-01
1.763579400022946119e+09,-1.367598372535090978e-01,7.135013535306851395e-02,7.051001812639637878e-01,2.188400725479898057e+00,-2.202459297161329044e+00,3.598658560792308281e-01
1.763579400072872639e+09,-1.269811029302009009e-01,7.965936451259081341e-02,7.139372542289567081e-01,2.177402939588582331e+00,-2.197750175452458432e+00,3.641954682126997134e-01
1.763579400122767925e+09,-1.148911729365826584e-01,9.176655881557778394e-02,7.224411214636128342e-01,2.172086418105550809e+00,-2.187364958858353692e+00,3.746415382924156434e-01
1.763579400173039198e+09,-1.001433477590166765e-01,1.037221211252458836e-01,7.318681316865613962e-01,2.166005301423877150e+00,-2.178949826463610240e+00,3.851599321436434686e-01
1.763579400223305702e+09,-8.826295221286327430e-02,1.086251736114040578e-01,7.398094425369308169e-01,2.166128731632828153e+00,-2.179899932282807207e+00,3.938051656946019996e-01
1.763579400273174524e+09,-7.614304895571553933e-02,1.158189638901398477e-01,7.488760694037858157e-01,2.163916347498964221e+00,-2.178613491917503087e+00,3.981282182649219514e-01
1.763579400322889805e+09,-5.914622089414726253e-02,1.222334652024930773e-01,7.604841212440460740e-01,2.160381144068210357e+00,-2.172271316183967738e+00,3.847372108525162759e-01
1.763579400372875690e+09,-5.527388098345809020e-02,1.359135066436929495e-01,7.667491946533591118e-01,2.158909495332108630e+00,-2.167728093068160611e+00,3.947223533654707905e-01
1.763579400423179865e+09,-5.442088431052058417e-02,1.499194073015577555e-01,7.717971374743434199e-01,2.158880220931545413e+00,-2.166372865362549582e+00,4.057939636531006089e-01
1.763579400474067926e+09,-5.639279857335429552e-02,1.691501906625305640e-01,7.749905562748943266e-01,2.155196976561221778e+00,-2.172193010403559388e+00,4.283976062699912379e-01
1.763579400523899078e+09,-5.730205338487651123e-02,1.884364626462778081e-01,7.781996237506226821e-01,2.153543484746575309e+00,-2.176605664158905995e+00,4.527845561225621873e-01
1.763579400573373079e+09,-5.924933579292893104e-02,2.047931205078722672e-01,7.831457801108062666e-01,2.150953706821918665e+00,-2.177512166684934414e+00,4.762074018576193946e-01
1.763579400622816563e+09,-6.235644710053227929e-02,2.180690079370239953e-01,7.894796752409192209e-01,2.141918062516889876e+00,-2.178796339578715546e+00,4.923670315037467216e-01
1.763579400672381878e+09,-6.684704848972777835e-02,2.265090585356813735e-01,7.962817771470156458e-01,2.133486676075103006e+00,-2.178180949162068281e+00,4.959261041956467553e-01
1.763579400722630501e+09,-7.262594817964394822e-02,2.326179797715080821e-01,8.035327641645796382e-01,2.127348987707302630e+00,-2.171440107671791075e+00,4.904058462471081459e-01
1.763579400773250103e+09,-7.672252274630637914e-02,2.380451385081438220e-01,8.134331360936862820e-01,2.121184666753729520e+00,-2.159073339014638826e+00,4.832472258121541242e-01
1.763579400823743105e+09,-7.718064042441061257e-02,2.427110674972133286e-01,8.260478922432911153e-01,2.115746089042481071e+00,-2.141077861590170439e+00,4.811105414253469270e-01
1.763579400873773098e+09,-7.501841197695818808e-02,2.486492888947079982e-01,8.400275356729661747e-01,2.107087166408760925e+00,-2.125319751921285416e+00,4.848194913150134511e-01
1.763579400923363686e+09,-7.484578815395553919e-02,2.580943917982786440e-01,8.522270203544908274e-01,2.091135530662022290e+00,-2.120598315435100467e+00,4.971625857647865021e-01
1.763579400972988367e+09,-7.768078216092899613e-02,2.740358281331330415e-01,8.612364624840821437e-01,2.069954799211195962e+00,-2.120863685876168248e+00,5.187552031280820986e-01
1.763579401022948027e+09,-8.311390613763207369e-02,2.926479895287466548e-01,8.653572957956492395e-01,2.054232136216433524e+00,-2.124709171940691643e+00,5.365186271449887689e-01
1.763579401073360443e+09,-9.413293143339268587e-02,3.159835769206048584e-01,8.612838472596379136e-01,2.046080252725550608e+00,-2.131969088578433258e+00,5.583404880292198724e-01
1.763579401123571396e+09,-1.048549840314097203e-01,3.410907846943936339e-01,8.539441244975184420e-01,2.045660548165203707e+00,-2.135187721715110065e+00,5.854179251090138036e-01
1.763579401173353434e+09,-1.101782907181389631e-01,3.617990896796364764e-01,8.505585811515129491e-01,2.049377043285429689e+00,-2.130639606168256872e+00,6.124579349696291919e-01
1.763579401223001003e+09,-1.138284201296385079e-01,3.784505253356473808e-01,8.507503021512081709e-01,2.047320385339782778e+00,-2.129090088606419240e+00,6.373159294743635517e-01
1.763579401272626400e+09,-1.185617404839607869e-01,3.918896768355169535e-01,8.519842087695806976e-01,2.039591612238818019e+00,-2.134262087281129538e+00,6.550896554688294682e-01
1.763579401322576761e+09,-1.213998740191108289e-01,4.016566132760959751e-01,8.550961471126948821e-01,2.036931276883187980e+00,-2.134983823140523818e+00,6.568891693186603709e-01
1.763579401372758150e+09,-1.261887527390689878e-01,4.095006151985704501e-01,8.594105867937057441e-01,2.036819073993251905e+00,-2.131166455194967391e+00,6.528113839885891778e-01
1.763579401423061848e+09,-1.292001725315428673e-01,4.152846947287014978e-01,8.670966331689852202e-01,2.033728403136322083e+00,-2.125302693610357174e+00,6.474586770917517553e-01
1.763579401473402977e+09,-1.320154814116507869e-01,4.214082075431566654e-01,8.750344530419403855e-01,2.030622370989092040e+00,-2.121028423680228592e+00,6.518069132936324950e-01
1.763579401523508549e+09,-1.349883527516990700e-01,4.274517961831236779e-01,8.815698630586625839e-01,2.028407166698560804e+00,-2.124737657383301226e+00,6.605984476962758478e-01
1.763579401573234081e+09,-1.374278822138323697e-01,4.347053407859120533e-01,8.866516588126435172e-01,2.028623845528918057e+00,-2.128229203946265802e+00,6.681718460882521970e-01
1.763579401622794628e+09,-1.381826974742618452e-01,4.404066942730829881e-01,8.918833904298605342e-01,2.035417013993429780e+00,-2.127595755907188302e+00,6.694577380132058497e-01
1.763579401672461033e+09,-1.371401793060864904e-01,4.461802928779897148e-01,8.981243316220134387e-01,2.043008383507958214e+00,-2.122954361383528443e+00,6.713779059007408678e-01
1.763579401722768545e+09,-1.359251120595690865e-01,4.524549184936684787e-01,9.044800405668953491e-01,2.045577974049566539e+00,-2.120513198000386179e+00,6.782464897630946510e-01
1.763579401773149490e+09,-1.359032093813062336e-01,4.578476753191697002e-01,9.111356314275842472e-01,2.051352146105882568e+00,-2.115567116707544049e+00,6.900233540041608160e-01
1.763579401823464155e+09,-1.349328888761915091e-01,4.636598735503322799e-01,9.180143582427950921e-01,2.059045103772284335e+00,-2.106680373729218125e+00,6.987215033518386909e-01
1.763579401873426676e+09,-1.356215701616782510e-01,4.684225346605911389e-01,9.249622931980510110e-01,2.064924524490137525e+00,-2.099765503170964109e+00,7.040446041912401531e-01
1.763579401923125982e+09,-1.353184113375750230e-01,4.737719775746594419e-01,9.337520809436484770e-01,2.067840202444439335e+00,-2.085624450598360102e+00,7.058751106140279674e-01
1.763579401972926855e+09,-1.363198096192556052e-01,4.790219189526561672e-01,9.430865961276240217e-01,2.074891527197318286e+00,-2.058109533139416580e+00,7.078357028392574524e-01
1.763579402023096323e+09,-1.356750134264571028e-01,4.858546986344161045e-01,9.543113266881297907e-01,2.084598447505761953e+00,-2.015049552840940450e+00,7.091713826416350397e-01
1.763579402073284626e+09,-1.358864140141259613e-01,4.964339358625891041e-01,9.647484194321870321e-01,2.085098924185838420e+00,-1.967329157718524790e+00,7.143118285801506318e-01
1.763579402123271227e+09,-1.346393120466624072e-01,5.017272121769098536e-01,9.807748552261289499e-01,2.086105690767470655e+00,-1.925790785376213954e+00,7.094934263069226921e-01
1.763579402173218489e+09,-1.333332145866633900e-01,5.071638703352487898e-01,9.948610560091116772e-01,2.086977296417291683e+00,-1.892414690930139587e+00,7.032715103758759856e-01
1.763579402223189354e+09,-1.352133364811327343e-01,5.133816798344161825e-01,1.002367478798976252e+00,2.091101956598628853e+00,-1.868455068914916861e+00,6.972473840227223496e-01
1.763579402273294687e+09,-1.374968202595657496e-01,5.197959098160100933e-01,1.007527118642935982e+00,2.099931448061057804e+00,-1.846477973878173362e+00,6.904873810778765497e-01
1.763579402323104858e+09,-1.389872481968014994e-01,5.273218220161395298e-01,1.011023388110417365e+00,2.116511571131811209e+00,-1.817472925522633398e+00,6.903664555712333284e-01
1.763579402372902870e+09,-1.422931480383921865e-01,5.371966971398712820e-01,1.011793396059152972e+00,2.134551029411797973e+00,-1.786764835500529891e+00,7.042209253340281361e-01
1.763579402422719717e+09,-1.519564997131532536e-01,5.502319813519133129e-01,1.005858027997705184e+00,2.151939196413230615e+00,-1.762833963850136243e+00,7.290330636912689677e-01
1.763579402472723007e+09,-1.515951148804038084e-01,5.552044958264904517e-01,1.006212274683068841e+00,2.174514947751909233e+00,-1.743383926663244043e+00,7.358051349233372118e-01
1.763579402523188114e+09,-1.550342168394811537e-01,5.635946296192643201e-01,1.004695606955164022e+00,2.197159518215116236e+00,-1.718310652149209528e+00,7.526045847871186689e-01
1.763579402573544502e+09,-1.640230687397349063e-01,5.747743792260655571e-01,1.001717228909688506e+00,2.216133621920864716e+00,-1.692010908360728427e+00,7.785547614750052414e-01
1.763579402623506784e+09,-1.625433406488900889e-01,5.790912655971266476e-01,1.006103762590032202e+00,2.230867393379074137e+00,-1.670904583964309298e+00,7.808506218373464369e-01
1.763579402673088074e+09,-1.633081037694019133e-01,5.831646242188718299e-01,1.012702857393113831e+00,2.240597599529162043e+00,-1.650795272715664286e+00,7.770860793012590584e-01
1.763579402722946405e+09,-1.635053429260172053e-01,5.854065189779441569e-01,1.018839810776544841e+00,2.247402454595330390e+00,-1.638093874542667638e+00,7.597669651654362921e-01
1.763579402772879362e+09,-1.625277602555932066e-01,5.852935640437122444e-01,1.026753579823408868e+00,2.254166791288551686e+00,-1.627731625479829525e+00,7.344039468294411011e-01
1.763579402822804213e+09,-1.631029721509304753e-01,5.840787316327173961e-01,1.037428761514216591e+00,2.253922119892604936e+00,-1.624567875108693160e+00,7.102207728237656115e-01
1.763579402872920275e+09,-1.650063591721323553e-01,5.868747699229044379e-01,1.045803921695017680e+00,2.243586179663294544e+00,-1.626020666116888336e+00,6.922454202483302454e-01
1.763579402923035145e+09,-1.677391381954477512e-01,5.852925215480692112e-01,1.058255663639629862e+00,2.233650392419349373e+00,-1.633197030617087542e+00,6.754567539703869583e-01
1.763579402973161459e+09,-1.672750867706446209e-01,5.829578515272300088e-01,1.072487767558322425e+00,2.226204998518519940e+00,-1.638406842989982737e+00,6.535238585168972048e-01
1.763579403023204327e+09,-1.698471803890846676e-01,5.826698245277707189e-01,1.084489162620844604e+00,2.217200144477718293e+00,-1.645876962627554452e+00,6.383610492663284175e-01
1.763579403073049784e+09,-1.704473983545647386e-01,5.817242358126063495e-01,1.097094407964391616e+00,2.211895659766223599e+00,-1.653770759958185677e+00,6.291094753356013536e-01
1.763579403122829676e+09,-1.745118962786767758e-01,5.901325938767032486e-01,1.099483421836399355e+00,2.205475765852611847e+00,-1.655783113314102772e+00,6.430965468265248397e-01
1.763579403172751427e+09,-1.770595559741713343e-01,5.891954031185059337e-01,1.111573144016560599e+00,2.210887248893072865e+00,-1.658575600281286144e+00,6.488304122433624643e-01
1.763579403222795486e+09,-1.789319110911445354e-01,5.913893419940668972e-01,1.119742434049366908e+00,2.216847413841275927e+00,-1.654947586528265902e+00,6.514237984092461353e-01
1.763579403273016453e+09,-1.815006222571159955e-01,5.926237179594703308e-01,1.128157108041591972e+00,2.222015156239363520e+00,-1.652983646466290368e+00,6.500721437955639948e-01
1.763579403323163271e+09,-1.843461266794282905e-01,5.928681119612722039e-01,1.136257215830182465e+00,2.225314392347852444e+00,-1.657684728678730846e+00,6.432741248714318738e-01
1.763579403373129845e+09,-1.840103751603327509e-01,5.977974718191623182e-01,1.141379073269676248e+00,2.224290846736381777e+00,-1.659044965580878106e+00,6.376916494173556771e-01
1.763579403423019886e+09,-1.870209870101892935e-01,5.998201010162280689e-01,1.149944892371938643e+00,2.223226241551159887e+00,-1.662593094300476748e+00,6.330643575066350337e-01
1.763579403473270416e+09,-1.853990837090494781e-01,6.058262547036898926e-01,1.158538819671663278e+00,2.221211307190513295e+00,-1.654763808773081379e+00,6.292549184034903487e-01
