# t,tx,ty,tz,rx,ry,rz
1.763579401323080540e+09,-1.222033770456251167e-01,4.017362021692101326e-01,8.551355266570763725e-01,2.038226435298989170e+00,-2.132671875115953242e+00,6.550917771214459506e-01
1.763579401336769342e+09,-1.232069522647794430e-01,4.040500536131774179e-01,8.563693869411495019e-01,2.037473790704673604e+00,-2.132148948105465625e+00,6.551482476298630120e-01
1.763579401350458384e+09,-1.242104170187523088e-01,4.062016606084520309e-01,8.577427643053607831e-01,2.036762145053227613e+00,-2.131452967428941747e+00,6.548390084320735438e-01
1.763579401364147186e+09,-1.252047705072242834e-01,4.082122464241533244e-01,8.592513816562155071e-01,2.036067516753355289e+00,-2.130616106847276203e+00,6.542930427655763159e-01
1.763579401377836227e+09,-1.261809316056408947e-01,4.101031161880754894e-01,8.608917466886555347e-01,2.035365166867896036e+00,-2.129669140222373080e+00,6.536398947063162268e-01
1.763579401391525030e+09,-1.271338430204661807e-01,4.118964079489591534e-01,8.626505059529075981e-01,2.034643811722151696e+00,-2.128656084369743517e+00,6.529969917217477438e-01
1.763579401405213833e+09,-1.280633914848599286e-01,4.136155089810966690e-01,8.645031174156559972e-01,2.033907908943449083e+00,-2.127635573250453049e+00,6.524675850270833521e-01
1.763579401418902874e+09,-1.289700979375949241e-01,4.152839687664058865e-01,8.664234469140509320e-01,2.033163959108974073e+00,-2.126668696563641436e+00,6.521531245670304511e-01
1.763579401432591677e+09,-1.298541730779503856e-01,4.169243611704512298e-01,8.683859284930410816e-01,2.032419295587923003e+00,-2.125813620201833842e+00,6.521478375495520785e-01
1.763579401446280718e+09,-1.307155023139402183e-01,4.185522169612229115e-01,8.703657595180220863e-01,2.031693026011380354e+00,-2.125114074224739191e+00,6.524782106761626288e-01
1.763579401459969521e+09,-1.315532303127870117e-01,4.201778389768696109e-01,8.723394739333816261e-01,2.031011919070480953e+00,-2.124600795503064354e+00,6.531243130232589067e-01
1.763579401473658323e+09,-1.323669974291348805e-01,4.218123423042528519e-01,8.742826435871139390e-01,2.030402150885592061e+00,-2.124309031880900811e+00,6.540711990971068701e-01
1.763579401487347364e+09,-1.331542924420201224e-01,4.234642481569121930e-01,8.761758746676362453e-01,2.029891507265176642e+00,-2.124252951074910190e+00,6.552879173477658137e-01
1.763579401501036167e+09,-1.339075165041408999e-01,4.251365363841804190e-01,8.780114818240347674e-01,2.029510783642622496e+00,-2.124397444170553317e+00,6.567107083932788303e-01
1.763579401514725208e+09,-1.346171596359704570e-01,4.268300020663433059e-01,8.797865110179786674e-01,2.029292062455937629e+00,-2.124688435967131639e+00,6.582624506355599925e-01
1.763579401528414011e+09,-1.352740759318014907e-01,4.285458038145196213e-01,8.814970453345565282e-01,2.029266909027735100e+00,-2.125075580652339369e+00,6.598690496902810398e-01
1.763579401542102814e+09,-1.358682990001358060e-01,4.302801101974039200e-01,8.831465090789437644e-01,2.029458992987491328e+00,-2.125504322276215774e+00,6.614674029431947266e-01
1.763579401555791855e+09,-1.363892644413333410e-01,4.320223633228454929e-01,8.847479821011289269e-01,2.029878971567342649e+00,-2.125918879091539981e+00,6.630152643821460856e-01
1.763579401569480658e+09,-1.368260876741363430e-01,4.337613324973493278e-01,8.863150986909921203e-01,2.030537785017674679e+00,-2.126261996877312654e+00,6.644694571513228842e-01
1.763579401583169699e+09,-1.371690458252862455e-01,4.354868139125194215e-01,8.878615951306481069e-01,2.031441253236120126e+00,-2.126480929343293802e+00,6.657951200588032581e-01
1.763579401596858501e+09,-1.374156466262770881e-01,4.371954186859717817e-01,8.893996784959123936e-01,2.032564193467779390e+00,-2.126550395405275573e+00,6.670053438013842095e-01
1.763579401610547304e+09,-1.375681127450863461e-01,4.388882095559032970e-01,8.909408558097348108e-01,2.033861280077852829e+00,-2.126463001146726484e+00,6.681447698123016421e-01
1.763579401624236345e+09,-1.376283133758766930e-01,4.405659985530961942e-01,8.924967001905179664e-01,2.035288421720216956e+00,-2.126210099187851199e+00,6.692559958444713741e-01
1.763579401637925148e+09,-1.376016218174944128e-01,4.422297558805469708e-01,8.940759962301827457e-01,2.036802540084851287e+00,-2.125791749196910274e+00,6.703845439272962947e-01
1.763579401651614189e+09,-1.375025783432874127e-01,4.438808152699722509e-01,8.956802247045566601e-01,2.038365214947175375e+00,-2.125230331616716040e+00,6.715812437798932555e-01
1.763579401665302992e+09,-1.373474769319967259e-01,4.455203876980360911e-01,8.973093023891147713e-01,2.039939738422695381e+00,-2.124552123016768768e+00,6.728970043614386221e-01
1.763579401678991795e+09,-1.371526316545194357e-01,4.471498121078054111e-01,8.989632460483116816e-01,2.041488903097791852e+00,-2.123783656486321281e+00,6.743833799858816036e-01
1.763579401692680836e+09,-1.369329491571275037e-01,4.487679729059487199e-01,9.006414780887127547e-01,2.043004165418446316e+00,-2.122936132300528467e+00,6.760629838358680477e-01
1.763579401706369638e+09,-1.367020356006936055e-01,4.503713294010514012e-01,9.023427860602937223e-01,2.044504079374949157e+00,-2.122006184460536016e+00,6.779309935424565614e-01
1.763579401720058441e+09,-1.364734007456102904e-01,4.519562372045600740e-01,9.040659640724668655e-01,2.046009555539863634e+00,-2.120989362929750044e+00,6.799804916313703096e-01
1.763579401733747482e+09,-1.362593483389003546e-01,4.535195498746816267e-01,9.058100451398133357e-01,2.047539005727195160e+00,-2.119880675328479569e+00,6.821999495849998540e-01
1.763579401747436285e+09,-1.360642546314904111e-01,4.550609489913730599e-01,9.075749756032399640e-01,2.049100031300328251e+00,-2.118671123838766324e+00,6.845432207176495032e-01
1.763579401761125326e+09,-1.358885810547354467e-01,4.565817040641420577e-01,9.093615379094774909e-01,2.050693698167243895e+00,-2.117349218316546988e+00,6.869481313194762961e-01
1.763579401774814129e+09,-1.357329184371216524e-01,4.580829084871390067e-01,9.111701024202055743e-01,2.052322492147156119e+00,-2.115904366291204042e+00,6.893521991699944618e-01
1.763579401788502932e+09,-1.355987979567911117e-01,4.595654263246224946e-01,9.130026303121634434e-01,2.053982638983196995e+00,-2.114321651375191013e+00,6.916998166886747512e-01
1.763579401802191973e+09,-1.354901970168544412e-01,4.610292315982774114e-01,9.148638092209063766e-01,2.055659102414669093e+00,-2.112578743406283710e+00,6.939500396521495196e-01
1.763579401815880775e+09,-1.354116028740540711e-01,4.624740798338641823e-01,9.167591127051923916e-01,2.057333307713389292e+00,-2.110650628370934090e+00,6.960658855108421417e-01
1.763579401829569817e+09,-1.353673292264848393e-01,4.638999478825627243e-01,9.186939639745230757e-01,2.058987879646246189e+00,-2.108512094528449232e+00,6.980103038697037521e-01
1.763579401843258619e+09,-1.353565930263539996e-01,4.653111615667359646e-01,9.206759697689507194e-01,2.060613673873162632e+00,-2.106105742514728707e+00,6.997639075831743050e-01
1.763579401856947422e+09,-1.353725688648189374e-01,4.667174637162231354e-01,9.227152161330584024e-01,2.062212915789474188e+00,-2.103336297791229548e+00,7.013286597650787435e-01
1.763579401870636463e+09,-1.354082473195879488e-01,4.681286505912259921e-01,9.248220462962224442e-01,2.063787316988709097e+00,-2.100107638347400218e+00,7.027062144147613321e-01
1.763579401884325266e+09,-1.354570429532363229e-01,4.695546465805414682e-01,9.270058217098235964e-01,2.065341497759634937e+00,-2.096323816194462175e+00,7.039021863237135967e-01
1.763579401898014307e+09,-1.355155450778339765e-01,4.710054270578075131e-01,9.292715760696803606e-01,2.066892131389856946e+00,-2.091895009613701006e+00,7.049379452126856016e-01
1.763579401911703110e+09,-1.355820006061355387e-01,4.724909778622654599e-01,9.316216616907084802e-01,2.068462858262813509e+00,-2.086734654384524656e+00,7.058442263796925742e-01
1.763579401925391912e+09,-1.356545517342684637e-01,4.740213204503416211e-01,9.340587809895903870e-01,2.070076801583239590e+00,-2.080755531206531117e+00,7.066508452491899739e-01
1.763579401939080954e+09,-1.357292167533517557e-01,4.756065262661867132e-01,9.365862021306060603e-01,2.071744027470828531e+00,-2.073896757569546168e+00,7.073837248034171576e-01
1.763579401952769756e+09,-1.357966202138934098e-01,4.772567902675370899e-01,9.392088284503560258e-01,2.073442238996531906e+00,-2.066159738977996874e+00,7.080579916623032100e-01
1.763579401966458797e+09,-1.358467522407614536e-01,4.789822100047406717e-01,9.419319213128767299e-01,2.075144348068471700e+00,-2.057555949055601019e+00,7.086870640355029671e-01
1.763579401980147600e+09,-1.358696387515672677e-01,4.807926414093430245e-01,9.447605307355656512e-01,2.076822580296460607e+00,-2.048098892399638604e+00,7.092839918557023449e-01
1.763579401993836403e+09,-1.358613477590421004e-01,4.826873898466783608e-01,9.476976692819246706e-01,2.078435728448170927e+00,-2.037865939964733197e+00,7.098469019874766861e-01
1.763579402007525444e+09,-1.358233046608977312e-01,4.846565268509840929e-01,9.507442950968166828e-01,2.079930171554594587e+00,-2.026991645955495969e+00,7.103608572430170076e-01
1.763579402021214247e+09,-1.357571119638955048e-01,4.866894358362814921e-01,9.539013395724049715e-01,2.081251571833609315e+00,-2.015613935338016915e+00,7.108100347668038221e-01
1.763579402034903288e+09,-1.356642583710770678e-01,4.887727398347441188e-01,9.571694226210274437e-01,2.082355354932083902e+00,-2.003872080015997703e+00,7.111742945949327543e-01
1.763579402048592091e+09,-1.355448799639723534e-01,4.908740591103389894e-01,9.605492531001769141e-01,2.083247889617116932e+00,-1.991924447495644124e+00,7.114048181988832376e-01
1.763579402062280893e+09,-1.353990568642736980e-01,4.929549042495455780e-01,9.640399030875470565e-01,2.083957887250496466e+00,-1.979933209910905489e+00,7.114435434603175734e-01
1.763579402075969934e+09,-1.352261623226727882e-01,4.949750126986772192e-01,9.676430660191289723e-01,2.084511796170909648e+00,-1.968064038740783284e+00,7.112294571231148055e-01
1.763579402089658737e+09,-1.350310936953158791e-01,4.969100953975198465e-01,9.713409390974789837e-01,2.084943052538462904e+00,-1.956456318354657720e+00,7.107278299877133332e-01
1.763579402103347778e+09,-1.348277695314936964e-01,4.987630049180828418e-01,9.750843900957231192e-01,2.085294439259374855e+00,-1.945204423591354814e+00,7.099479887070285766e-01
1.763579402117036581e+09,-1.346324032379710434e-01,5.005428908505971108e-01,9.788162254631934678e-01,2.085611575197257039e+00,-1.934392764483817251e+00,7.089097638498748077e-01
1.763579402130725384e+09,-1.344605884090188941e-01,5.022578049530294075e-01,9.824817318268082023e-01,2.085939438016847447e+00,-1.924104555503892033e+00,7.076314871540489992e-01
1.763579402144414425e+09,-1.343296436939944716e-01,5.039217291946777033e-01,9.860280891761968869e-01,2.086328106201676302e+00,-1.914373529534663776e+00,7.061471170046715873e-01
1.763579402158103228e+09,-1.342573059149381187e-01,5.055527915482821433e-01,9.894073105347654939e-01,2.086831284724166125e+00,-1.905186330282872875e+00,7.045041067018624759e-01
1.763579402171792269e+09,-1.342622148368381452e-01,5.071695590220383076e-01,9.925694754168244982e-01,2.087503312864455562e+00,-1.896532360847315690e+00,7.027492938581831883e-01
1.763579402185481071e+09,-1.343588485295637569e-01,5.087897604105103833e-01,9.954735416637929823e-01,2.088395878502567804e+00,-1.888385578076958282e+00,7.009331455666814037e-01
1.763579402199169874e+09,-1.345475089120962975e-01,5.104285253348631590e-01,9.981084376066194919e-01,2.089551418937362737e+00,-1.880671251858070825e+00,6.991165251679745118e-01
1.763579402212858915e+09,-1.348217525338612222e-01,5.120997629635232196e-01,1.000477454665063659e+00,2.091008017313776168e+00,-1.873290635758830813e+00,6.973656691817151643e-01
1.763579402226547718e+09,-1.351760530047809161e-01,5.138174349637499860e-01,1.002581750825856322e+00,2.092804235101537014e+00,-1.866148980914603239e+00,6.957460040517262634e-01
1.763579402240236759e+09,-1.356054341094228011e-01,5.155954785032113019e-01,1.004425998314955937e+00,2.094968584154198954e+00,-1.859153540926964165e+00,6.943324046809448147e-01
1.763579402253925562e+09,-1.361072456863276214e-01,5.174475967336292781e-01,1.006018559752135388e+00,2.097510100387071308e+00,-1.852222183627049379e+00,6.932173327664651330e-01
1.763579402267614365e+09,-1.366789598057739641e-01,5.193875293977520124e-01,1.007368594954237917e+00,2.100435850667186521e+00,-1.845272994908190745e+00,6.924949492535655837e-01
1.763579402281303406e+09,-1.373185879745144333e-01,5.214287002109059266e-01,1.008484935470078891e+00,2.103751187388333665e+00,-1.838227652677780100e+00,6.922582803045911337e-01
1.763579402294992208e+09,-1.380316681268005941e-01,5.235786459987581409e-01,1.009371844698222720e+00,2.107436633929456349e+00,-1.831063811489430870e+00,6.925751289274771905e-01
1.763579402308681250e+09,-1.388300000740593232e-01,5.258403170120354853e-01,1.010030001257215204e+00,2.111452508077025225e+00,-1.823804328415057796e+00,6.934928892985340321e-01
1.763579402322370052e+09,-1.397255273434741540e-01,5.282165844516147901e-01,1.010459851581112956e+00,2.115758681082447801e+00,-1.816472934409844253e+00,6.950591714739809968e-01
1.763579402336058855e+09,-1.407269561209260889e-01,5.307062923471758120e-01,1.010664244091320496e+00,2.120317165131080372e+00,-1.809098431339135171e+00,6.973024180245741555e-01
1.763579402349747896e+09,-1.418304830074154921e-01,5.332915294500638614e-01,1.010654508152877051e+00,2.125098209449862718e+00,-1.801733616224081791e+00,7.001724345148099271e-01
1.763579402363436699e+09,-1.430268578996711781e-01,5.359482678315791171e-01,1.010446042378239095e+00,2.130075285227693183e+00,-1.794437317928880393e+00,7.035914550288476788e-01
1.763579402377125740e+09,-1.443087056642184118e-01,5.386535164292841626e-01,1.010052507707026592e+00,2.135221081107682384e+00,-1.787270308498018823e+00,7.074851472703138633e-01
1.763579402390814543e+09,-1.456516191178438557e-01,5.413775304398827926e-01,1.009504411702104809e+00,2.140517843454931679e+00,-1.780265609338371302e+00,7.117572299281104131e-01
1.763579402404503345e+09,-1.470090517983817513e-01,5.440821797779075153e-01,1.008854261204924940e+00,2.145960837773817076e+00,-1.773418860474548886e+00,7.162840357462670893e-01
1.763579402418192387e+09,-1.483307520493378218e-01,5.467279309092171191e-01,1.008158287180654922e+00,2.151547641351702289e+00,-1.766719212734318090e+00,7.209372294531255498e-01
1.763579402431881189e+09,-1.495717805511375675e-01,5.492791354633779211e-01,1.007468907551331672e+00,2.157272702504193784e+00,-1.760155691339839734e+00,7.255984145756338988e-01
1.763579402445570230e+09,-1.507328205035382840e-01,5.517382499393133077e-01,1.006809384016258191e+00,2.163110188320780836e+00,-1.753690818455685196e+00,7.302433448099248103e-01
1.763579402459259033e+09,-1.518467904649335454e-01,5.541340308090194622e-01,1.006181869926941808e+00,2.169018165149957600e+00,-1.747272300147615587e+00,7.349126049875905897e-01
1.763579402472947836e+09,-1.529460459773483438e-01,5.564950844034599609e-01,1.005589238127374774e+00,2.174956418543508629e+00,-1.740845495693543521e+00,7.396470286790685078e-01
1.763579402486636877e+09,-1.540564773592858760e-01,5.588437294044632520e-01,1.005036973533535383e+00,2.180881782004248315e+00,-1.734369982605130422e+00,7.444678085562049796e-01
1.763579402500325680e+09,-1.551827322991259639e-01,5.611823432441290782e-01,1.004540545060950141e+00,2.186746020640852439e+00,-1.727843122756696159e+00,7.493367781105529923e-01
1.763579402514014721e+09,-1.563223457856947607e-01,5.635067403445566114e-01,1.004118598526568373e+00,2.192499137554582145e+00,-1.721275307303420599e+00,7.541955745197395089e-01
1.763579402527703524e+09,-1.574738768877743944e-01,5.658135718171225514e-01,1.003789306807664650e+00,2.198091330745906902e+00,-1.714675235346170945e+00,7.589886669899776894e-01
1.763579402541392326e+09,-1.586156482842573101e-01,5.680851313474700737e-01,1.003578902655177796e+00,2.203481132548068100e+00,-1.708066244600081385e+00,7.636131078796957183e-01
1.763579402555081367e+09,-1.596957574617884346e-01,5.702822722210348916e-01,1.003525364438303979e+00,2.208640783735193125e+00,-1.701492841770527953e+00,7.678952389571570558e-01
1.763579402568770170e+09,-1.606597528901480276e-01,5.723640204830573452e-01,1.003667831194798188e+00,2.213542731717578427e+00,-1.695001567535534770e+00,7.716555353979929199e-01
1.763579402582458973e+09,-1.614571001365001923e-01,5.742915934575107961e-01,1.004042645741755280e+00,2.218161503021113035e+00,-1.688637894824676522e+00,7.747216491746462541e-01
1.763579402596148014e+09,-1.620806091317956998e-01,5.760505757280486305e-01,1.004657230349537800e+00,2.222484637166959764e+00,-1.682436484175980018e+00,7.770026271378565053e-01
1.763579402609836817e+09,-1.625547646903169885e-01,5.776442202338579746e-01,1.005497685267453312e+00,2.226509410424895918e+00,-1.676424567304277247e+00,7.784667716805552251e-01
1.763579402623525858e+09,-1.629031280929158776e-01,5.790753442709930532e-01,1.006550828717342583e+00,2.230233003354809451e+00,-1.670629203248391814e+00,7.790804516508100797e-01
1.763579402637214661e+09,-1.631484523115340479e-01,5.803472448762438951e-01,1.007800921588126952e+00,2.233655428748405836e+00,-1.665078731256196987e+00,7.788199594570742734e-01
1.763579402650903463e+09,-1.633071714253157281e-01,5.814633365163960343e-01,1.009224814043089946e+00,2.236787682140690681e+00,-1.659806061242535602e+00,7.776897475310610153e-01
1.763579402664592505e+09,-1.633941380887486694e-01,5.824272917728804400e-01,1.010797765343417032e+00,2.239643266618681405e+00,-1.654844672345180179e+00,7.757041930801792384e-01
1.763579402678281307e+09,-1.634242955478297510e-01,5.832425649681909352e-01,1.012494411509388126e+00,2.242235974260011755e+00,-1.650229041775274963e+00,7.728753771172414133e-01
1.763579402691970348e+09,-1.634113185422965964e-01,5.839151230770142087e-01,1.014299352820027700e+00,2.244571928663004368e+00,-1.645980364530049922e+00,7.692500111000803997e-01
1.763579402705659151e+09,-1.633674187927303401e-01,5.844536788058568577e-01,1.016208455002962863e+00,2.246648191304466469e+00,-1.642105001985187274e+00,7.649148464554610394e-01
1.763579402719347954e+09,-1.633046663270833476e-01,5.848673604865380904e-01,1.018219128837531517e+00,2.248460640696228197e+00,-1.638607342195259831e+00,7.599617698669332011e-01
1.763579402733036995e+09,-1.632354742393712366e-01,5.851659986184296613e-01,1.020328540058978994e+00,2.250002923065273386e+00,-1.635492673416676590e+00,7.544831594240124506e-01
1.763579402746725798e+09,-1.631757625437707804e-01,5.853663508777416924e-01,1.022535204847376367e+00,2.251245362723763854e+00,-1.632771710252380881e+00,7.485914554526432729e-01
1.763579402760414839e+09,-1.631429947248986267e-01,5.854890119679786453e-01,1.024838152895312771e+00,2.252146179859979558e+00,-1.630457531904557777e+00,7.424073614898772933e-01
1.763579402774103642e+09,-1.631552553738873368e-01,5.855546756731605518e-01,1.027236593740592507e+00,2.252662410971733475e+00,-1.628564266828888440e+00,7.360543666875389857e-01
1.763579402787792444e+09,-1.632262032535813367e-01,5.855823008456204626e-01,1.029727971103608919e+00,2.252761707218066789e+00,-1.627099019618760911e+00,7.296398055846959885e-01
1.763579402801481485e+09,-1.633600710720254923e-01,5.855869801899533655e-01,1.032305679409287968e+00,2.252435001557266059e+00,-1.626053972566297467e+00,7.232375076353366739e-01
1.763579402815170288e+09,-1.635581520450965776e-01,5.855824776709444013e-01,1.034961868424663534e+00,2.251680450447481441e+00,-1.625416828122773216e+00,7.169111020809516566e-01
1.763579402828859329e+09,-1.638220830054206711e-01,5.855823829603491459e-01,1.037689306496225372e+00,2.250495851734849673e+00,-1.625175739467013880e+00,7.107246035424791275e-01
1.763579402842548132e+09,-1.641465763183462823e-01,5.855831921508586335e-01,1.040491301163554816e+00,2.248911586153651943e+00,-1.625311173054555303e+00,7.047055244333397805e-01
1.763579402856236935e+09,-1.645183488491429036e-01,5.855612340492160062e-01,1.043384106754955409e+00,2.246996572023549632e+00,-1.625794417010338000e+00,6.988374674205988235e-01
1.763579402869925976e+09,-1.649239904641043308e-01,5.854920057456540761e-01,1.046384633690603971e+00,2.244820456620470583e+00,-1.626596991000214265e+00,6.931033242262936156e-01
1.763579402883614779e+09,-1.653497939484176171e-01,5.853542176954015241e-01,1.049506609681788438e+00,2.242452302915259210e+00,-1.627687876967848002e+00,6.874858792356670634e-01
1.763579402897303820e+09,-1.657820780854846743e-01,5.851480698567653738e-01,1.052744927106306072e+00,2.239949290139549465e+00,-1.629024420293183617e+00,6.819740677598004064e-01
1.763579402910992622e+09,-1.662070015924759225e-01,5.848856304139957718e-01,1.056083637269168207e+00,2.237362881249760793e+00,-1.630557036296722551e+00,6.765601096715658791e-01
1.763579402924681425e+09,-1.666106949448417085e-01,5.845780659054428119e-01,1.059507798844349313e+00,2.234744814951287406e+00,-1.632236688525586565e+00,6.712355790231957497e-01
1.763579402938370466e+09,-1.669864952496563359e-01,5.842411795374794492e-01,1.062996888588628286e+00,2.232137958623013230e+00,-1.634021218963296773e+00,6.660142695488837639e-01
1.763579402952059269e+09,-1.673472986580133992e-01,5.839018285209123249e-01,1.066516466641810768e+00,2.229561983110971646e+00,-1.635887958741993886e+00,6.609695988463901717e-01
1.763579402965748310e+09,-1.677092607749947895e-01,5.835887656885916375e-01,1.070029984141783963e+00,2.227032367719454786e+00,-1.637817563165321344e+00,6.561852078031840119e-01
1.763579402979437113e+09,-1.680887097015292264e-01,5.833308536307630909e-01,1.073500528633629880e+00,2.224564593697565762e+00,-1.639790781472259651e+00,6.517452589170710242e-01
1.763579402993125916e+09,-1.684941356039806049e-01,5.831510292303324627e-01,1.076898371725723891e+00,2.222180427869810515e+00,-1.641782497308135413e+00,6.477310538600495882e-01
1.763579403006814957e+09,-1.689260394005881460e-01,5.830661084634392033e-01,1.080201007421338177e+00,2.219908115714480878e+00,-1.643761792663816834e+00,6.442210709577343986e-01
1.763579403020503759e+09,-1.693844191293655821e-01,5.830927350221370986e-01,1.083386001038689317e+00,2.217776447231477377e+00,-1.645697013965099931e+00,6.412945572585376786e-01
1.763579403034192801e+09,-1.698700688433841532e-01,5.832460094189827471e-01,1.086432817527579031e+00,2.215813668269181136e+00,-1.647556609532589977e+00,6.390231773987919972e-01
1.763579403047881603e+09,-1.703898948648563949e-01,5.835350807104364712e-01,1.089327351158396295e+00,2.214045277030522119e+00,-1.649305117838312018e+00,6.374434757159233023e-01
1.763579403061570406e+09,-1.709530113431720066e-01,5.839636954319448181e-01,1.092061548197257981e+00,2.212495621204885410e+00,-1.650906924130187914e+00,6.365674351485093307e-01
1.763579403075259447e+09,-1.715695714946862960e-01,5.845390826974111720e-01,1.094623661902818235e+00,2.211188580212120947e+00,-1.652324459371041998e+00,6.364172168093852333e-01
1.763579403088948250e+09,-1.722413508812674909e-01,5.852457682384527571e-01,1.097025825771808183e+00,2.210152244357193929e+00,-1.653533825052124762e+00,6.369534192925955240e-01
1.763579403102637291e+09,-1.729550942732658581e-01,5.860283899664675555e-01,1.099322648318179052e+00,2.209422321292727975e+00,-1.654535791223765928e+00,6.380300596039267802e-01
1.763579403116326094e+09,-1.736935737270927371e-01,5.868210656346054543e-01,1.101579647367646908e+00,2.209036450209176827e+00,-1.655337309095528120e+00,6.394723034880614998e-01
1.763579403130014896e+09,-1.744407987806795290e-01,5.875622311140805687e-01,1.103857922244900758e+00,2.209029400320699388e+00,-1.655944403893149008e+00,6.411141082978742967e-01
1.763579403143703938e+09,-1.751859299120502866e-01,5.882254443754985074e-01,1.106180729251305062e+00,2.209392999057885110e+00,-1.656364982665605501e+00,6.428203349320915638e-01
1.763579403157392740e+09,-1.759243382457159888e-01,5.888219773705560822e-01,1.108530679123441054e+00,2.210074654016908280e+00,-1.656609061377160241e+00,6.444950016549366723e-01
1.763579403171081781e+09,-1.766509125468679053e-01,5.893620270779852399e-01,1.110891632281696406e+00,2.211023136340569462e+00,-1.656685416568474567e+00,6.460382408856665259e-01
1.763579403184770584e+09,-1.773621350615283143e-01,5.898566750225365807e-01,1.113246888914372068e+00,2.212184087371318775e+00,-1.656610483162496594e+00,6.473629305961015046e-01
1.763579403198459387e+09,-1.780592466644394800e-01,5.903124512586442885e-01,1.115587054062798789e+00,2.213500268160374596e+00,-1.656429636916973758e+00,6.484208285427747187e-01
1.763579403212148428e+09,-1.787459242421768901e-01,5.907347955218846813e-01,1.117904977225206542e+00,2.214911885771854827e+00,-1.656202060061071846e+00,6.491834747240786685e-01
1.763579403225837231e+09,-1.794254943296147431e-01,5.911290101337717262e-01,1.120193384484977628e+00,2.216359612338969054e+00,-1.655985342762833268e+00,6.496197850463278911e-01
1.763579403239526272e+09,-1.800988644743408695e-01,5.915031345036796395e-01,1.122445599026052676e+00,2.217790164063595526e+00,-1.655829592158351682e+00,6.497144876092760812e-01
1.763579403253215075e+09,-1.807613193608971769e-01,5.918706919312641812e-01,1.124655626897226313e+00,2.219163212368389537e+00,-1.655767337724560972e+00,6.494815291650757327e-01
1.763579403266903877e+09,-1.814075743211197855e-01,5.922458876694695062e-01,1.126817776755113742e+00,2.220440097260388601e+00,-1.655828799269783769e+00,6.489388239857482032e-01
1.763579403280592918e+09,-1.820321494860694111e-01,5.926431097972151285e-01,1.128926509224845720e+00,2.221582792380678129e+00,-1.656042637884967528e+00,6.481051763005934996e-01
1.763579403294281721e+09,-1.826270994054203511e-01,5.930793615507293781e-01,1.130981437677709200e+00,2.222567114248144016e+00,-1.656398639407808959e+00,6.470188996191069686e-01
1.763579403307970762e+09,-1.831822791889446689e-01,5.935740964658264840e-01,1.132986693851260274e+00,2.223380838928217695e+00,-1.656853302363078484e+00,6.457350578935572294e-01
1.763579403321659565e+09,-1.836875366099057771e-01,5.941467591637535905e-01,1.134946450446528088e+00,2.224012034169862151e+00,-1.657362136043249112e+00,6.443093534109954890e-01
1.763579403335348368e+09,-1.841345135144754064e-01,5.948125775466018839e-01,1.136868399298537113e+00,2.224452762563718267e+00,-1.657881542009875586e+00,6.427944387085965383e-01
1.763579403349037409e+09,-1.845251478096138209e-01,5.955645318432830626e-01,1.138778484478000452e+00,2.224715640867232835e+00,-1.658372090275223476e+00,6.412290892839045409e-01
1.763579403362726212e+09,-1.848644496767476442e-01,5.963875169206601656e-01,1.140708911754626742e+00,2.224820740251148177e+00,-1.658796213377099926e+00,6.396459876103870457e-01
1.763579403376415253e+09,-1.851584303974072032e-01,5.972661853002070309e-01,1.142692551983042648e+00,2.224788319391741265e+00,-1.659116059944849786e+00,6.380789789182722549e-01
1.763579403390104055e+09,-1.854029987323982387e-01,5.981918234394071332e-01,1.144754537452506771e+00,2.224633979805224371e+00,-1.659294017328071469e+00,6.365545342966592024e-01
1.763579403403792858e+09,-1.855785171760044594e-01,5.991667233685316063e-01,1.146908037358664867e+00,2.224365808770003561e+00,-1.659292032346861179e+00,6.350883848503997564e-01
1.763579403417481899e+09,-1.856621625047276958e-01,6.001951450144084044e-01,1.149163927200724578e+00,2.223990412337837785e+00,-1.659072439706876567e+00,6.336938325890272283e-01
1.763579403431170702e+09,-1.856332326384052267e-01,6.012802690669057926e-01,1.151533125238100697e+00,2.223514130818787127e+00,-1.658600829908912777e+00,6.323848171551953445e-01
1.763579403444859505e+09,-1.854885790698916070e-01,6.024144513821692026e-01,1.154024536383163602e+00,2.222935354438520861e+00,-1.657892469965932092e+00,6.311735803073497131e-01
1.763579403458548546e+09,-1.852410539966216352e-01,6.035812663557400537e-01,1.156644769443587295e+00,2.222245822345201294e+00,-1.657003870137968793e+00,6.300716969796601452e-01
1.763579403472237349e+09,-1.849022925569348275e-01,6.047637066001044781e-01,1.159401310689014197e+00,2.221437667171254571e+00,-1.655991138773238669e+00,6.290905002745527108e-01
1.763579403485926390e+09,-1.844872050181481371e-01,6.059491397154823655e-01,1.162296576732399389e+00,2.220501918165791011e+00,-1.654906554532980412e+00,6.282423900134745942e-01
1.763579403499615192e+09,-1.840183268553864937e-01,6.071398467709834268e-01,1.165316464233592697e+00,2.219427392604631510e+00,-1.653784082457715465e+00,6.275433883261707368e-01
1.763579403513303995e+09,-1.835219078570235474e-01,6.083448001891366141e-01,1.168439606666376251e+00,2.218201678456643400e+00,-1.652650089919636134e+00,6.270110226329326242e-01
1.763579403526993036e+09,-1.830235804336245165e-01,6.095719557192837978e-01,1.171645779846114177e+00,2.216812629209817143e+00,-1.651531980557121804e+00,6.266625672429264604e-01
